01,Cormaranche-en-Bugey,879
01,Cormoranche-sur-Saône,1153
01,Cormoz,677
01,Corveissiat,636
01,Courmangoux,514
01,Courtes,312
01,Crans,267
01,Cras-sur-Reyssouze,1472
01,Cressin-Rochefort,404
01,Crottet,1784
01,Crozet,2193
01,Cruzilles-lès-Mépillat,880
01,Culoz,3109
01,Curciat-Dongalon,448
01,Curtafond,788
01,Cuzieu,449
01,Dagneux,4768
01,Divonne-les-Bains,9692
01,Dompierre-sur-Chalaronne,441
01,Dompierre-sur-Veyle,1185
01,Domsure,488
01,Dortan,1890
01,Douvres,1078
01,Drom,222
01,Druillat,1175
01,Échallon,780
01,Échenevex,2247
01,Étrez,835
01,Évosges,148
01,Faramans,813
01,Fareins,2253
01,Farges,1028
01,Feillens,3372
01,Ferney-Voltaire,9800
01,Flaxieu,69
01,Foissiat,2100
01,Francheleins,1606
01,Frans,2388
01,Garnerans,680
01,Genouilleux,619
01,Géovreisset,937
01,Gex,12894
01,Giron,184
01,Gorrevod,882
01,Grand-Corent,181
01,Grièges,1942
01,Grilly,827
01,Groissiat,1256
01,Groslée-Saint-Benoit,1227
01,Guéreins,1461
01,Haut Valromey,727
01,Hautecourt-Romanèche,806
01,Hauteville-Lompnes,3755
01,Hostiaz,88
01,Illiat,632
01,Injoux-Génissiat,1181
01,Innimond,101
01,Izenave,166
01,Izernore,2318
01,Izieu,244
01,Jassans-Riottier,6516
01,Jasseron,1814
01,Jayat,1179
01,Journans,369
01,Joyeux,277
01,Jujurieux,2228
01,Labalme,214
01,Lagnieu,7234
01,Laiz,1252
01,Lancrans,1080
01,Lantenay,278
01,Lapeyrouse,336
01,Lavours,133
01,Léaz,734
01,Lélex,229
01,Lent,1452
01,Lescheroux,741
01,Leyment,1313
01,Leyssard,157
01,Lhôpital,50
01,Lhuis,910
01,Lochieu,95
01,Lompnas,171
01,Lompnieu,114
01,Loyettes,3175
01,Lurcy,389
01,Magnieu,495
01,Maillat,645
01,Malafretaz,1213
01,Mantenay-Montlin,317
01,Manziat,2035
01,Marboz,2272
01,Marchamp,133
01,Marignieu,180
01,Marlieux,1163
01,Marsonnas,997
01,Martignat,1691
01,Massieux,2578
01,Massignieu-de-Rives,627
01,Matafelon-Granges,662
01,Meillonnas,1354
01,Mérignat,130
01,Messimy-sur-Saône,1241
01,Meximieux,7800
01,Mézériat,2172
01,Mijoux,352
01,Mionnay,2178
01,Miribel,9851
01,Misérieux,2195
01,Mogneneins,802
01,Montagnat,2009
01,Montagnieu,623
01,Montanges,350
01,Montceaux,1218
01,Montcet,689
01,Le Montellier,301
01,Monthieux,674
01,Montluel,7106
01,Montmerle-sur-Saône,3877
01,Montracol,1073
01,Montréal-la-Cluse,3480
01,Montrevel-en-Bresse,2506
01,Murs-et-Gélignieux,260
01,Nantua,3629
01,Neuville-les-Dames,1528
01,Neuville-sur-Ain,1773
01,Les Neyrolles,648
01,Neyron,2556
01,Niévroz,1605
01,Nivigne et Suran,816
01,Nivollet-Montgriffon,120
01,Nurieux-Volognat,1054
01,Oncieu,99
01,Ordonnaz,147
01,Ornex,4564
01,Outriaz,269
01,Oyonnax,23150
01,Ozan,686
01,Parcieux,1220
01,Parves et Nattages,960
01,Péron,2635
01,Péronnas,6580
01,Pérouges,1233
01,Perrex,831
01,Peyriat,168
01,Peyrieu,877
01,Peyzieux-sur-Saône,676
01,Pirajoux,396
01,Pizay,808
01,Plagne,126
01,Le Plantay,562
01,Le Poizat-Lalleyriat,728
01,Polliat,2566
01,Pollieu,167
01,Poncin,1729
01,Pont-d'Ain,2960
01,Pont-de-Vaux,2341
01,Pont-de-Veyle,1682
01,Port,884
01,Pougny,828
01,Pouillat,90
01,Prémeyzel,251
01,Prémillieu,46
01,Prévessin-Moëns,8183
01,Priay,1746
01,Ramasse,325
01,Rancé,744
01,Relevant,468
01,Replonges,3783
01,Revonnas,951
01,Reyrieux,4800
01,Reyssouze,993
01,Rignieux-le-Franc,994
01,Romans,598
01,Rossillon,159
01,Ruffieu,188
01,Saint-Alban,183
01,Saint-André-d'Huiriat,611
01,Saint-André-de-Bâgé,764
01,Saint-André-de-Corcy,3293
01,Saint-André-le-Bouchoux,385
01,Saint-André-sur-Vieux-Jonc,1154
01,Saint-Bénigne,1288
01,Saint-Bernard,1476
01,Saint-Champ,157
01,Saint-Cyr-sur-Menthon,1801
01,Saint-Denis-en-Bugey,2319
01,Saint-Denis-lès-Bourg,5870
01,Saint-Didier-d'Aussiat,892
01,Saint-Didier-de-Formans,2012
01,Saint-Didier-sur-Chalaronne,2898
01,Saint-Éloi,458
01,Saint-Étienne-du-Bois,2531
01,Saint-Étienne-sur-Chalaronne,1576
01,Saint-Étienne-sur-Reyssouze,575
01,Saint-Genis-Pouilly,12129
01,Saint-Genis-sur-Menthon,481
01,Saint-Georges-sur-Renon,224
01,Saint-Germain-de-Joux,511
01,Saint-Germain-les-Paroisses,438
01,Saint-Germain-sur-Renon,239
01,Saint-Jean-de-Gonville,1763
01,Saint-Jean-de-Niost,1462
01,Saint-Jean-de-Thurigneux,786
01,Saint-Jean-le-Vieux,1800
01,Saint-Jean-sur-Reyssouze,746
01,Saint-Jean-sur-Veyle,1142
01,Saint-Julien-sur-Reyssouze,702
01,Saint-Julien-sur-Veyle,813
01,Saint-Just,941
01,Saint-Laurent-sur-Saône,1780
01,Saint-Marcel,1328
01,Saint-Martin-de-Bavel,443
01,Saint-Martin-du-Frêne,1100
01,Saint-Martin-du-Mont,1850
01,Saint-Martin-le-Châtel,816
01,Saint-Maurice-de-Beynost,4005
01,Saint-Maurice-de-Gourdans,2590
01,Saint-Maurice-de-Rémens,762
01,Saint-Nizier-le-Bouchoux,697
01,Saint-Nizier-le-Désert,933
01,Saint-Paul-de-Varax,1522
01,Saint-Rambert-en-Bugey,2357
01,Saint-Rémy,1022
01,Saint-Sorlin-en-Bugey,1212
01,Saint-Sulpice,252
01,Saint-Trivier-de-Courtes,1103
01,Saint-Trivier-sur-Moignans,1865
01,Saint-Vulbas,1321
01,Sainte-Croix,574
01,Sainte-Euphémie,1685
01,Sainte-Julie,1018
01,Sainte-Olive,285
01,Salavre,288
01,Samognat,685
01,Sandrans,531
01,Sault-Brénaz,974
01,Sauverny,1061
01,Savigneux,1349
01,Ségny,2065
01,Seillonnaz,141
01,Sergy,2084
01,Sermoyer,707
01,Serrières-de-Briord,1280
01,Serrières-sur-Ain,133
01,Servas,1273
01,Servignat,176
01,Seyssel,1015
01,Simandre-sur-Suran,689
01,Sonthonnax-la-Montagne,330
01,Souclin,273
01,Sulignat,589
01,Surjoux,79
01,Sutrieu,210
01,Talissieu,458
01,Tenay,1055
01,Thézillieu,303
01,Thil,1095
01,Thoiry,6272
01,Thoissey,1740
01,Torcieu,739
01,Tossiat,1403
01,Toussieux,1020
01,Tramoyes,1707
01,La Tranclière,296
01,Trévoux,7055
01,Val-Revermont,2636
01,Valeins,135
01,Vandeins,698
01,Varambon,543
01,Vaux-en-Bugey,1257
01,Verjon,280
01,Vernoux,324
01,Versailleux,428
01,Versonnex,2241
01,Vesancy,501
01,Vescours,253
01,Vésines,103
01,Vieu,385
01,Vieu-d'Izenave,716
01,Villars-les-Dombes,4711
01,Villebois,1169
01,Villemotier,688
01,Villeneuve,1517
01,Villereversure,1338
01,Villes,373
01,Villette-sur-Ain,763
01,Villieu-Loyes-Mollon,3653
01,Viriat,6529
01,Virieu-le-Grand,1069
01,Virieu-le-Petit,311
01,Virignin,1120
01,Vongnes,77
01,Vonnas,2988
02,Abbécourt,506
02,Achery,608
02,Acy,1029
02,Agnicourt-et-Séchelles,186
02,Aguilcourt,399
02,Aisonville-et-Bernoville,258
02,Aizelles,123
02,Aizy-Jouy,293
02,Alaincourt,552
02,Allemant,180
02,Ambleny,1217
02,Ambrief,72
02,Amifontaine,422
02,Amigny-Rouy,754
02,Ancienville,76
02,Andelain,240
02,Anguilcourt-le-Sart,320
02,Anizy-le-Château,1987
02,Annois,370
02,Any-Martin-Rieux,460
02,Archon,92
02,Arcy-Sainte-Restitue,409
02,Armentières-sur-Ourcq,108
02,Arrancy,54
02,Artemps,370
02,Assis-sur-Serre,231
02,Athies-sous-Laon,2655
02,Attilly,381
02,Aubencheul-aux-Bois,281
02,Aubenton,667
02,Aubigny-aux-Kaisnes,253
02,Aubigny-en-Laonnois,108
02,Audignicourt,117
02,Audigny,284
02,Augy,89
02,Aulnois-sous-Laon,1464
02,Les Autels,58
02,Autremencourt,172
02,Autreppes,183
02,Autreville,828
02,Azy-sur-Marne,392
02,Bagneux,72
02,Bancigny,26
02,Barenton-Bugny,559
02,Barenton-Cel,123
02,Barenton-sur-Serre,133
02,Barisis-aux-Bois,756
02,Barzy-en-Thiérache,327
02,Barzy-sur-Marne,396
02,Bassoles-Aulers,148
02,Bazoches-sur-Vesles,466
02,Beaumé,97
02,Beaumont-en-Beine,176
02,Beaurevoir,1452
02,Beaurieux,839
02,Beautor,2728
02,Beauvois-en-Vermandois,283
02,Becquigny,266
02,Belleau,140
02,Bellenglise,393
02,Belleu,3791
02,Bellicourt,616
02,Benay,210
02,Bergues-sur-Sambre,219
02,Berlancourt,114
02,Berlise,117
02,Bernot,457
02,Berny-Rivière,664
02,Berrieux,191
02,Berry-au-Bac,660
02,Bertaucourt-Epourdon,626
02,Berthenicourt,204
02,Bertricourt,170
02,Berzy-le-Sec,399
02,Besmé,160
02,Besmont,156
02,Besny-et-Loizy,369
02,Béthancourt-en-Vaux,471
02,Beugneux,110
02,Beuvardes,754
02,Bézu-le-Guéry,265
02,Bézu-Saint-Germain,1089
02,Bichancourt,1085
02,Bieuxy,29
02,Bièvres,86
02,Billy-sur-Aisne,1183
02,Billy-sur-Ourcq,226
02,Blanzy-lès-Fismes,115
02,Blérancourt,1325
02,Blesmes,446
02,Bohain-en-Vermandois,5792
02,Bois-lès-Pargny,206
02,Boncourt,264
02,Bonneil,391
02,Bonnesvalyn,252
02,Bony,140
02,Bosmont-sur-Serre,201
02,Bouconville-Vauclair,191
02,Boué,1332
02,Bouffignereux,104
02,Bouresches,209
02,Bourg-et-Comin,838
02,Bourguignon-sous-Coucy,105
02,Bourguignon-sous-Montbavin,159
02,La Bouteille,506
02,Braine,2272
02,Brancourt-en-Laonnois,719
02,Brancourt-le-Grand,587
02,Brasles,1518
02,Bray-Saint-Christophe,68
02,Braye,122
02,Braye-en-Laonnois,218
02,Braye-en-Thiérache,146
02,Brécy,350
02,Brenelle,200
02,Breny,257
02,Brie,54
02,Brissay-Choigny,309
02,Brissy-Hamégicourt,664
02,Brumetz,216
02,Brunehamel,477
02,Bruyères-et-Montbérault,1572
02,Bruyères-sur-Fère,190
02,Bruys,20
02,Bucilly,196
02,Bucy-le-Long,1931
02,Bucy-lès-Cerny,214
02,Bucy-lès-Pierrepont,422
02,Buire,890
02,Buironfosse,1166
02,Burelles,134
02,Bussiares,149
02,Buzancy,191
02,Caillouël-Crépigny,444
02,Camelin,461
02,La Capelle,1894
02,Castres,250
02,Le Catelet,200
02,Caulaincourt,149
02,Caumont,571
02,Celles-lès-Condé,85
02,Celles-sur-Aisne,261
02,Cerizy,67
02,Cerny-en-Laonnois,65
02,Cerny-lès-Bucy,116
02,Cerseuil,90
02,Cessières,454
02,Chacrise,367
02,Chaillevois,185
02,Chalandry,252
02,Chambry,853
02,Chamouille,294
02,Champs,286
02,Chaourse,547
02,La Chapelle-sur-Chézy,284
02,Charly-sur-Marne,2680
02,Le Charmel,325
02,Charmes,1668
02,Chartèves,362
02,Chassemy,894
02,Château-Thierry,15262
02,Châtillon-lès-Sons,85
02,Châtillon-sur-Oise,130
02,Chaudardes,87
02,Chaudun,260
02,Chauny,12433
02,Chavignon,841
02,Chavigny,146
02,Chavonne,207
02,Chérêt,152
02,Chermizy-Ailles,109
02,Chéry-Chartreuve,399
02,Chéry-lès-Pouilly,712
02,Chéry-lès-Rozoy,84
02,Chevennes,133
02,Chevregny,192
02,Chevresis-Monceau,365
02,Chézy-en-Orxois,417
02,Chézy-sur-Marne,1395
02,Chierry,1113
02,Chigny,157
02,Chivres-en-Laonnois,377
02,Chivres-Val,550
02,Chivy-lès-Étouvelles,517
02,Chouy,382
02,Cierges,69
02,Cilly,209
02,Ciry-Salsogne,934
02,Clacy-et-Thierret,323
02,Clairfontaine,639
02,Clamecy,229
02,Clastres,656
02,Clermont-les-Fermes,128
02,Coincy,1356
02,Coingt,69
02,Colligis-Crandelain,244
02,Colonfay,83
02,Commenchon,213
02,Concevreux,285
02,Condé-en-Brie,685
02,Condé-sur-Aisne,370
02,Condé-sur-Suippe,282
02,Condren,720
02,Connigis,330
02,Contescourt,62
02,Corbeny,773
02,Corcy,313
02,Coucy-la-Ville,288
02,Coucy-le-Château-Auffrique,1051
02,Coucy-lès-Eppes,635
02,Coulonges-Cohan,451
02,Coupru,159
02,Courbes,30
02,Courboin,310
02,Courcelles-sur-Vesle,360
02,Courchamps,92
02,Courmelles,1839
02,Courmont,142
02,Courtemont-Varennes,335
02,Courtrizy-et-Fussigny,66
02,Couvrelles,200
02,Couvron-et-Aumencourt,938
02,Coyolles,367
02,Cramaille,146
02,Craonne,80
02,Craonnelle,120
02,Crécy-au-Mont,356
02,Crécy-sur-Serre,1528
02,Crépy,1896
02,Crézancy,1319
02,Croix-Fonsomme,256
02,La Croix-sur-Ourcq,110
02,Crouttes-sur-Marne,655
02,Crouy,2948
02,Crupilly,69
02,Cuffies,1832
02,Cugny,606
02,Cuirieux,160
02,Cuiry-Housse,104
02,Cuiry-lès-Chaudardes,78
02,Cuiry-lès-Iviers,28
02,Cuissy-et-Geny,73
02,Cuisy-en-Almont,355
02,Cutry,132
02,Cys-la-Commune,142
02,Cœuvres-et-Valsery,445
02,Dagny-Lambercy,131
02,Dallon,449
02,Dammard,401
02,Dampleux,415
02,Danizy,639
02,Dercy,398
02,Deuillet,221
02,Dhuizel,115
02,Dhuys et Morin-en-Brie,830
02,Dizy-le-Gros,775
02,Dohis,99
02,Dolignon,52
02,Dommiers,296
02,Domptin,674
02,Dorengt,159
02,Douchy,165
02,Dravegny,139
02,Droizy,75
02,Dury,227
02,Ébouleau,210
02,Effry,334
02,Englancourt,132
02,Épagny,342
02,Éparcy,37
02,Épaux-Bézu,578
02,Épieds,391
02,L' Épine-aux-Bois,268
02,Eppes,432
02,Erlon,293
02,Erloy,94
02,Esquéhéries,868
02,Essigny-le-Grand,1062
02,Essigny-le-Petit,354
02,Essises,438
02,Essômes-sur-Marne,2858
02,Estrées,419
02,Étampes-sur-Marne,1286
02,Étaves-et-Bocquiaux,579
02,Étouvelles,222
02,Étréaupont,879
02,Étreillers,1230
02,Étrépilly,115
02,Étreux,1507
02,Évergnicourt,583
02,Faucoucourt,325
02,Faverolles,324
02,Fayet,681
02,La Fère,3024
02,Fère-en-Tardenois,3153
02,La Ferté-Chevresis,572
02,La Ferté-Milon,2258
02,Fesmy-le-Sart,496
02,Festieux,684
02,Fieulaine,271
02,Filain,132
02,La Flamengrie,1153
02,Flavigny-le-Grand-et-Beaurain,488
02,Flavy-le-Martel,1713
02,Fleury,142
02,Fluquières,226
02,Folembray,1414
02,Fonsomme,483
02,Fontaine-lès-Clercs,264
02,Fontaine-lès-Vervins,1100
02,Fontaine-Notre-Dame,394
02,Fontaine-Uterte,131
02,Fontenelle,277
02,Fontenoy,506
02,Foreste,170
02,Fossoy,544
02,Fourdrain,429
02,Francilly-Selency,450
02,Franqueville,119
02,Fresnes-en-Tardenois,275
02,Fresnes-sous-Coucy,160
02,Fresnoy-le-Grand,3000
02,Fressancourt,200
02,Frières-Faillouël,1030
02,Froidestrées,185
02,Froidmont-Cohartille,274
02,Gandelu,698
02,Gauchy,5394
02,Gercy,285
02,Gergny,141
02,Germaine,83
02,Gibercourt,44
02,Gizy,690
02,Gland,457
02,Goudelancourt-lès-Berrieux,55
02,Goudelancourt-lès-Pierrepont,138
02,Goussancourt,126
02,Gouy,571
02,Grand-Rozoy,312
02,Grand-Verly,140
02,Grandlup-et-Fay,321
02,Grandrieux,89
02,Gricourt,1015
02,Grisolles,247
02,Gronard,76
02,Grougis,364
02,Grugies,1364
02,Guignicourt,2237
02,Guise,4998
02,Guivry,257
02,Guny,424
02,Guyencourt,256
02,Hannapes,317
02,Happencourt,139
02,Haramont,589
02,Harcigny,246
02,Hargicourt,596
02,Harly,1669
02,Hartennes-et-Taux,395
02,Hary,220
02,Hautevesnes,174
02,Hauteville,168
02,Haution,154
02,La Hérie,153
02,Le Hérie-la-Viéville,354
02,Hinacourt,27
02,Hirson,9338
02,Holnon,1439
02,Homblières,1514
02,Houry,52
02,Housset,159
02,Iron,248
02,Itancourt,1070
02,Iviers,230
02,Jaulgonne,655
02,Jeancourt,275
02,Jeantes,204
02,Joncourt,306
02,Jouaignes,151
02,Jumencourt,156
02,Jumigny,65
02,Jussy,1264
02,Juvigny,276
02,Juvincourt-et-Damary,596
02,Laffaux,152
02,Laigny,199
02,Lanchy,39
02,Landifay-et-Bertaignemont,281
02,Landouzy-la-Cour,189
02,Landouzy-la-Ville,565
02,Landricourt,146
02,Laniscourt,181
02,Laon,26031
02,Lappion,277
02,Largny-sur-Automne,255
02,Latilly,216
02,Launoy,99
02,Laval-en-Laonnois,253
02,Lavaqueresse,212
02,Laversine,164
02,Lehaucourt,894
02,Lemé,447
02,Lempire,94
02,Lerzy,212
02,Leschelle,278
02,Lesdins,843
02,Lesges,105
02,Lesquielles-Saint-Germain,816
02,Leuilly-sous-Coucy,420
02,Leury,107
02,Leuze,174
02,Levergies,558
02,Lhuys,147
02,Licy-Clignon,77
02,Lierval,116
02,Liesse-Notre-Dame,1405
02,Liez,410
02,Limé,192
02,Lislet,239
02,Lizy,266
02,Logny-lès-Aubenton,74
02,Longpont,279
02,Lor,146
02,Louâtre,206
02,Loupeigne,92
02,Lucy-le-Bocage,195
02,Lugny,109
02,Luzoir,293
02,Ly-Fontaine,124
02,Maast-et-Violaine,152
02,Mâchecourt,125
02,Macogny,77
02,Macquigny,378
02,Magny-la-Fosse,126
02,Maissemy,248
02,Maizy,419
02,La Malmaison,416
02,Malzy,203
02,Manicamp,315
02,Marchais,434
02,Marcy,187
02,Marcy-sous-Marle,195
02,Marest-Dampcourt,367
02,Mareuil-en-Dôle,246
02,Marfontaine,86
02,Margival,375
02,Marigny-en-Orxois,489
02,Marizy-Saint-Mard,50
02,Marizy-Sainte-Geneviève,131
02,Marle,2322
02,Marly-Gomont,497
02,Martigny,442
02,Martigny-Courpierre,124
02,Mauregny-en-Haye,428
02,Mayot,212
02,Mennessis,426
02,Menneville,480
02,Mennevret,655
02,Mercin-et-Vaux,985
02,Merlieux-et-Fouquerolles,272
02,Mesbrecourt-Richecourt,307
02,Mesnil-Saint-Laurent,480
02,Meurival,52
02,Mézières-sur-Oise,526
02,Mézy-Moulins,533
02,Missy-aux-Bois,102
02,Missy-lès-Pierrepont,111
02,Missy-sur-Aisne,658
02,Molain,154
02,Molinchart,342
02,Monampteuil,137
02,Monceau-le-Neuf-et-Faucouzy,321
02,Monceau-le-Waast,222
02,Monceau-lès-Leups,484
02,Monceau-sur-Oise,129
02,Mondrepuis,1046
02,Monnes,108
02,Mons-en-Laonnois,1201
02,Mont-d'Origny,869
02,Mont-Notre-Dame,745
02,Mont-Saint-Jean,73
02,Mont-Saint-Martin,77
02,Mont-Saint-Père,710
02,Montaigu,766
02,Montbavin,47
02,Montbrehain,841
02,Montchâlons,77
02,Montcornet,1347
02,Montescourt-Lizerolles,1686
02,Montfaucon,209
02,Montgobert,198
02,Montgru-Saint-Hilaire,34
02,Monthenault,160
02,Monthiers,165
02,Monthurel,154
02,Montigny-en-Arrouaise,301
02,Montigny-l'Allier,281
02,Montigny-le-Franc,147
02,Montigny-Lengrain,712
02,Montigny-lès-Condé,64
02,Montigny-sous-Marle,62
02,Montigny-sur-Crécy,332
02,Montlevon,300
02,Montloué,194
02,Montreuil-aux-Lions,1387
02,Morcourt,593
02,Morgny-en-Thiérache,88
02,Morsain,443
02,Mortefontaine,242
02,Mortiers,190
02,Moulins,77
02,Moussy-Verneuil,124
02,Moÿ-de-l'Aisne,988
02,Muret-et-Crouttes,131
02,Muscourt,57
02,Nampcelles-la-Cour,124
02,Nampteuil-sous-Muret,101
02,Nanteuil-la-Fosse,191
02,Nanteuil-Notre-Dame,62
02,Nauroy,720
02,Nesles-la-Montagne,1236
02,Neufchâtel-sur-Aisne,426
02,Neuflieux,97
02,Neuilly-Saint-Front,2139
02,Neuve-Maison,621
02,La Neuville-Bosmont,192
02,La Neuville-en-Beine,205
02,La Neuville-Housset,70
02,La Neuville-lès-Dorengt,388
02,Neuville-Saint-Amand,863
02,Neuville-sur-Ailette,107
02,Neuville-sur-Margival,120
02,Neuvillette,195
02,Nizy-le-Comte,252
02,Nogent-l'Artaud,2224
02,Nogentel,1029
02,Noircourt,83
02,Noroy-sur-Ourcq,133
02,Le Nouvion-en-Thiérache,2651
02,Nouvion-et-Catillon,484
02,Nouvion-le-Comte,262
02,Nouvion-le-Vineux,165
02,Nouvron-Vingré,234
02,Noyales,172
02,Noyant-et-Aconin,508
02,Ognes,1164
02,Ohis,321
02,Oigny-en-Valois,158
02,Oisy,470
02,Ollezy,189
02,Omissy,791
02,Orainville,523
02,Orgeval,68
02,Origny-en-Thiérache,1493
02,Origny-Sainte-Benoite,1712
02,Osly-Courtil,328
02,Ostel,78
02,Oulches-la-Vallée-Foulon,89
02,Oulchy-la-Ville,129
02,Oulchy-le-Château,834
02,Paars,307
02,Paissy,74
02,Pancy-Courtecon,60
02,Papleux,125
02,Parcy-et-Tigny,263
02,Parfondeval,148
02,Parfondru,363
02,Pargnan,77
02,Pargny-Filain,255
02,Pargny-la-Dhuys,177
02,Pargny-les-Bois,132
02,Parpeville,196
02,Pasly,1025
02,Passy-en-Valois,160
02,Passy-sur-Marne,131
02,Pavant,812
02,Pernant,683
02,Petit-Verly,155
02,Pierremande,292
02,Pierrepont,392
02,Pignicourt,199
02,Pinon,1787
02,Pithon,84
02,Pleine-Selve,164
02,Le Plessier-Huleu,74
02,Ploisy,78
02,Plomion,478
02,Ployart-et-Vaurseine,21
02,Pommiers,656
02,Pont-Arcy,129
02,Pont-Saint-Mard,206
02,Pontavert,614
02,Pontru,266
02,Pontruet,347
02,Pouilly-sur-Serre,520
02,Prémont,719
02,Prémontré,664
02,Presles-et-Boves,374
02,Presles-et-Thierny,401
02,Priez,50
02,Prisces,109
02,Proisy,351
02,Proix,149
02,Prouvais,316
02,Proviseux-et-Plesnoy,124
02,Puiseux-en-Retz,215
02,Puisieux-et-Clanlieu,300
02,Quierzy,432
02,Quincy-Basse,62
02,Quincy-sous-le-Mont,61
02,Raillimont,81
02,Ramicourt,158
02,Regny,206
02,Remaucourt,312
02,Remies,234
02,Remigny,364
02,Renansart,173
02,Renneval,123
02,Résigny,186
02,Ressons-le-Long,786
02,Retheuil,383
02,Reuilly-Sauvigny,219
02,Ribeauville,66
02,Ribemont,1997
02,Rocourt-Saint-Martin,277
02,Rocquigny,364
02,Rogécourt,105
02,Rogny,120
02,Romeny-sur-Marne,513
02,Romery,86
02,Ronchères,116
02,Roucy,399
02,Rougeries,244
02,Roupy,237
02,Rouvroy,525
02,Rouvroy-sur-Serre,39
02,Royaucourt-et-Chailvet,248
02,Rozet-Saint-Albin,318
02,Rozières-sur-Crise,233
02,Rozoy-Bellevalle,119
02,Rozoy-sur-Serre,1022
02,Saconin-et-Breuil,244
02,Sains-Richaumont,1058
02,Saint-Algis,160
02,Saint-Aubin,301
02,Saint-Bandry,275
02,Saint-Christophe-à-Berry,448
02,Saint-Clément,52
02,Saint-Erme-Outre-et-Ramecourt,1767
02,Saint-Eugène,246
02,Saint-Gengoulph,150
02,Saint-Gobain,2320
02,Saint-Gobert,265
02,Saint-Mard,114
02,Saint-Martin-Rivière,124
02,Saint-Michel,3521
02,Saint-Nicolas-aux-Bois,121
02,Saint-Paul-aux-Bois,404
02,Saint-Pierre-Aigle,345
02,Saint-Pierre-lès-Franqueville,55
02,Saint-Pierremont,46
02,Saint-Quentin,55940
02,Saint-Rémy-Blanzy,218
02,Saint-Simon,641
02,Saint-Thibaut,72
02,Saint-Thomas,86
02,Sainte-Croix,127
02,Sainte-Geneviève,74
02,Sainte-Preuve,84
02,Samoussy,395
02,Sancy-les-Cheminots,101
02,Saponay,294
02,Saulchery,748
02,Savy,634
02,Seboncourt,1115
02,Selens,255
02,La Selve,223
02,Septmonts,577
02,Les Septvallons,1203
02,Septvaux,173
02,Sequehart,215
02,Serain,414
02,Seraucourt-le-Grand,791
02,Serches,319
02,Sergy,158
02,Seringes-et-Nesles,285
02,Sermoise,347
02,Servais,294
02,Serval,52
02,Séry-lès-Mézières,598
02,Silly-la-Poterie,131
02,Sinceny,2091
02,Sissonne,2157
02,Sissy,477
02,Soissons,29417
02,Soize,101
02,Sommelans,62
02,Sommeron,150
02,Sommette-Eaucourt,192
02,Sons-et-Ronchères,239
02,Sorbais,286
02,Soucy,105
02,Soupir,281
02,Le Sourd,173
02,Surfontaine,100
02,Suzy,329
02,Taillefontaine,276
